_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
2977,Servicios de La Comarca de Pamplona S.A.,Suministro e instalación de equipos para puntos de recarga de vehículos eléctricos. Expediente 2019/SCON-AIU/0000,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"19.225,00","18.102,00","19.225,00",,N,,,N,,31158100,S,Lote 1 - 5 Equipos monofásicos: 31158100,"MEPSA, Montajes Eléctricos Pamplona, S.A.",10/10/2019,,240 días,****5545*,"12.550,00",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2978,,,,,,,,,,,,,,,,,,,Lote 2 - 2 Equipos trifásicos: 31158100,"Iberdrola Clientes, S.A.U.",10/10/2019,,240 días,****5838*,"5.552,00",,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
2979,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
2980,Servicios de La Comarca de Pamplona S.A.,Ampliación de la Plataforma de Almacenamiento. Expediente 2019/SCON-AIU/000036,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"20.000,00","19.520,00","20.000,00",,N,,,N,,30234000,N,,Econocom Servicios S.A.,08/11/2019,,50 días,****1637*,"19.520,00",1,N,N,N,N,,N,
2981,Servicios de La Comarca de Pamplona S.A.,"Gestión de los Residuos de Construcción y demolición (RCDs), concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora. Expediente 2019/SCON-AIU/000044",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"201.327,50","34.575,00","36.605,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2982,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
2983,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
2984,Servicios de La Comarca de Pamplona S.A.,Asesoría Fiscal. Expediente 2019/SCON-AIU/000034,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"72.500,00","14.000,00","14.500,00",,N,,,S,5 años,79221000,N,,"Bsk Legal & Fiscal Asociados, S.L.P.",14/11/2019,,1 años,****1584*,"14.000,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2985,Servicios de La Comarca de Pamplona S.A.,Renovación mantenimiento soporte de las soluciones de cortafuegos Checkpoint. Expediente 2019/SCON-AIU/000037,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"90.000,00","72.846,60","90.000,00",,N,,,N,,50312300,N,,"Grupo S21SEC Gestión, S.A",15/11/2019,,3 años,****8615*,"72.846,60",1,N,N,N,N,,N,
2986,Servicios de La Comarca de Pamplona S.A.,Redes de abastecimiento c/ Lerín de Ansoain (RM282352),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"118.397,63","107.354,59","107.634,21",,N,,,N,,45232150,N,,Lacunza Hnos.,20/11/2019,,72 días,****5598*,"107.354,59",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2987,Servicios de La Comarca de Pamplona S.A.,Rehabilitación solera de nave almacén en CMRI Agustinos (TV277063),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"92.122,94","75.425,57","83.748,13",,N,,,N,,45432100,N,,Plasticos Tolosa,12/12/2019,,55 días,****4190*,"75.425,57",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2988,Servicios de La Comarca de Pamplona S.A.,Redes de saneamiento en Avda. Pamplona de Mutilva (RM282351),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"172.129,38","136.185,63","156.481,25",,N,,,N,,45232150,N,,Apezetxea Anaik,12/12/2019,,72 días,****5048*,"136.185,63",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2989,Servicios de La Comarca de Pamplona S.A.,"Coordinación, interlocución y ejecución de las acciones de información en materia de prevención y recogida selectiva de residuos, dirigidas a los Ayuntamientos, asociaciones y entidades de la Comarca de Pamplona",Contratos,Servicios,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"44.000,00","36.039,00","44.000,00",,N,,,N,,98133100,N,,Lavola 1981 S.A.U.,13/12/2019,,12 meses,****3526*,"36.039,00",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2990,Servicios de La Comarca de Pamplona S.A.,"Obra de rehabilitación del edificio de ""Las Salesas"" como nueva sede de la Mancomunidad de la Comarca de Pamplona y Servicios de la Comarca de Pamplona",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"17.060.047,74","13.182.764,17","15.509.134,31",,N,,,N,,45212350,N,,Construcciones ACR S.A.,23/12/2019,,24 meses,****3974*,"13.182.764,17",10,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2991,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
2992,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
2993,Servicios de La Comarca de Pamplona S.A.,Suministro de Energía Eléctrica Verde. Expediente 2019/SCON-ASU/000009,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"6.039.331,77","1.050.512,89","1.098.060,32",,N,,,S,5 años,9310000,S,Lote 1. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT6.X.: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"572.000,57",2,N,N,N,N,,N,
2994,,,,,,,,,,,,,,,,,,,• Lote 2. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT3.X. y baja tensión tarifas BT 3.X. y BT 2.X: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"478.512,32",,,,,,,,
2995,Servicios de La Comarca de Pamplona S.A.,Renovación redes de abastecimiento y saneamiento y pavimentación en zona Plaza de los Tilos de Barañáin (RM282341),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"215.369,20","172.432,41","195.790,18",,N,,,N,,45231110,N,,Apezetxea Anaiak,17/09/2019,26/09/2019,80 días,****5048*,"172.432,41",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2996,Servicios de La Comarca de Pamplona S.A.,Instalación fotovoltaica de autoconsumo de ETAP Eguillor (AM273247),Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"97.424,29","63.828,00","88.567,54",,N,,,N,,9331200,N,,UMEN,06/09/2019,,20 días,****7798*,"63.828,00",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
2997,Servicios de La Comarca de Pamplona S.A.,Asistencia para la Gestión de los Programas de Educación Ambiental y de la Comunicación Digital de la Programación. Expediente 2019/SCON-ASU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"2.094.001,69","335.972,26","380.727,58",,N,,,S,5 años,79340000,S,"Lote 1 – Gestión de los programas de educación ambiental escolar, actividades con grupos organizados y atención a los centros de información y sensibilización ciudadana.: 80540000","Lavola 1981, SAU.",11/06/2019,,1 años,****3526*,"310.482,27",3,N,N,N,N,,N,
2998,,,,,,,,,,,,,,,,,,,Lote 2 – Gestión de la comunicación digital de la programación.: 79340000,"Sedena, S.L.",11/06/2019,,1 años,****3549*,"25.489,99",,,,,,,,
2999,Servicios de La Comarca de Pamplona S.A.,Ejecución de los Planes de Autoprotección y de los Planes de Emergencia. Expediente 2019/SCON-AIU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"87.420,30","16.515,00","18.768,00",,N,,,S,5 años,71317210,S,"Lote 1 - Instalaciones del Ciclo Integral del Agua y Recogida/Tratamiento de Residuos: ETAPs-3 (Urtasun-Egillor-Tiebas), EDAR Arazuri, Centro Tratamiento Residuos de Góngora, Centro Mantenimiento de Redes e Infraestructuras de Agustinos y Puntos Limpios (Burlada, Berriozar y Cordovilla): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"11.800,00",2,,N,N,N,,N,
3000,,,,,,,,,,,,,,,,,,,"Lote 2 - Edificios de oficinas y locales de pública concurrencia: (Rozalejo, Arteaga, Navas, Batán de Villava, Molino San Andrés y Depósitos de Mendillorri): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"4.715,00",,,,,,,,
3001,Servicios de La Comarca de Pamplona S.A.,"Gestión de los Residuos de Construcción y demolición (RCDs), concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora. Expediente 2019/SCON-AIU/000044",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"201.327,50","34.575,00","36.605,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",1,,N,N,N,,N,
3002,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",,,,,,,,
3003,Servicios de La Comarca de Pamplona S.A.,Asesoría Fiscal. Expediente 2019/SCON-AIU/000034,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"72.500,00","14.000,00","14.500,00",,N,,,S,5 años,79221000,N,,"Bsk Legal & Fiscal Asociados, S.L.P.",14/11/2019,,1 años,****1584*,"14.000,00",1,,N,N,N,,N,
3004,Servicios de La Comarca de Pamplona S.A.,Remodelación instalaciones EBAR Noain (SM286984),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"731.276,91","553.702,89","664.797,19",,N,,,N,,45232431,N,,Obras Especiales,29/08/2019,10/09/2019,120 días,****8300*,"553.702,89",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
3005,Servicios de La Comarca de Pamplona S.A.,"Saneamiento cuenca río Robo, fase II: Legarda, Uterga y Muruzábal (SM287017)",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"1.391.251,53","886.000,00","1.264.774,12",,N,,,N,,45232410,N,,F. Osés,10/09/2019,24/09/2019,144 días,****3131*,"886.000,00",4,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
3006,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
3007,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
3008,Servicios de La Comarca de Pamplona S.A.,Suministro de Energía Eléctrica Verde. Expediente 2019/SCON-ASU/000009,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"6.039.331,77","1.050.512,89","1.098.060,32",,N,,,S,5 años,9310000,S,Lote 1. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT6.X.: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"572.000,57",2,N,N,N,N,,N,
3009,,,,,,,,,,,,,,,,,,,• Lote 2. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT3.X. y baja tensión tarifas BT 3.X. y BT 2.X: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"478.512,32",,,,,,,,
3010,Servicios de La Comarca de Pamplona S.A.,Sistema Experto para la Gestión y Planificación de las Redes del Ciclo Integral del Agua de SCPSA. Expediente 2019/SCON-ASU/000033,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"709.236,00","114.000,00","128.952,00",,N,,,S,5 años,45232150,N,,BF Software LDA,03/09/2019,,1 años,****58145,"114.000,00",1,,N,N,N,,N,
3011,Servicios de La Comarca de Pamplona S.A.,Asistencia para la Gestión de los Programas de Educación Ambiental y de la Comunicación Digital de la Programación. Expediente 2019/SCON-ASU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"2.094.001,69","335.972,26","380.727,58",,N,,,S,5 años,79340000,S,"Lote 1 – Gestión de los programas de educación ambiental escolar, actividades con grupos organizados y atención a los centros de información y sensibilización ciudadana.: 80540000","Lavola 1981, SAU.",11/06/2019,,1 años,****3526*,"310.482,27",3,N,N,N,N,,N,
3012,,,,,,,,,,,,,,,,,,,Lote 2 – Gestión de la comunicación digital de la programación.: 79340000,"Sedena, S.L.",11/06/2019,,1 años,****3549*,"25.489,99",,,,,,,,
3013,Servicios de La Comarca de Pamplona S.A.,Ejecución de los Planes de Autoprotección y de los Planes de Emergencia. Expediente 2019/SCON-AIU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"87.420,30","16.515,00","18.768,00",,N,,,S,5 años,71317210,S,"Lote 1 - Instalaciones del Ciclo Integral del Agua y Recogida/Tratamiento de Residuos: ETAPs-3 (Urtasun-Egillor-Tiebas), EDAR Arazuri, Centro Tratamiento Residuos de Góngora, Centro Mantenimiento de Redes e Infraestructuras de Agustinos y Puntos Limpios (Burlada, Berriozar y Cordovilla): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"11.800,00",2,,N,N,N,,N,
3014,,,,,,,,,,,,,,,,,,,"Lote 2 - Edificios de oficinas y locales de pública concurrencia: (Rozalejo, Arteaga, Navas, Batán de Villava, Molino San Andrés y Depósitos de Mendillorri): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"4.715,00",,,,,,,,
3015,Servicios de La Comarca de Pamplona S.A.,"Gestión de los Residuos de Construcción y demolición (RCDs), concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora. Expediente 2019/SCON-AIU/000044",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"201.327,50","34.575,00","36.605,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",1,,N,N,N,,N,
3016,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",,,,,,,,
3017,Servicios de La Comarca de Pamplona S.A.,Asesoría Fiscal. Expediente 2019/SCON-AIU/000034,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"72.500,00","14.000,00","14.500,00",,N,,,S,5 años,79221000,N,,"Bsk Legal & Fiscal Asociados, S.L.P.",14/11/2019,,1 años,****1584*,"14.000,00",1,,N,N,N,,N,
3018,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
3019,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
3020,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
3021,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
3022,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
3023,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
3024,Servicios de La Comarca de Pamplona S.A.,Sistema Experto para la Gestión y Planificación de las Redes del Ciclo Integral del Agua de SCPSA. Expediente 2019/SCON-ASU/000033,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"709.236,00","114.000,00","128.952,00",,N,,,S,5 años,45232150,N,,BF Software LDA,03/09/2019,,1 años,****58145,"114.000,00",1,,N,N,N,,N,
3025,Servicios de La Comarca de Pamplona S.A.,Asistencia para la Gestión de los Programas de Educación Ambiental y de la Comunicación Digital de la Programación. Expediente 2019/SCON-ASU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"2.094.001,69","335.972,26","380.727,58",,N,,,S,5 años,79340000,S,"Lote 1 – Gestión de los programas de educación ambiental escolar, actividades con grupos organizados y atención a los centros de información y sensibilización ciudadana.: 80540000","Lavola 1981, SAU.",11/06/2019,,1 años,****3526*,"310.482,27",3,N,N,N,N,,N,
3026,,,,,,,,,,,,,,,,,,,Lote 2 – Gestión de la comunicación digital de la programación.: 79340000,"Sedena, S.L.",11/06/2019,,1 años,****3549*,"25.489,99",,,,,,,,
3027,Servicios de La Comarca de Pamplona S.A.,Ejecución de los Planes de Autoprotección y de los Planes de Emergencia. Expediente 2019/SCON-AIU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"87.420,30","16.515,00","18.768,00",,N,,,S,5 años,71317210,S,"Lote 1 - Instalaciones del Ciclo Integral del Agua y Recogida/Tratamiento de Residuos: ETAPs-3 (Urtasun-Egillor-Tiebas), EDAR Arazuri, Centro Tratamiento Residuos de Góngora, Centro Mantenimiento de Redes e Infraestructuras de Agustinos y Puntos Limpios (Burlada, Berriozar y Cordovilla): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"11.800,00",2,,N,N,N,,N,
3028,,,,,,,,,,,,,,,,,,,"Lote 2 - Edificios de oficinas y locales de pública concurrencia: (Rozalejo, Arteaga, Navas, Batán de Villava, Molino San Andrés y Depósitos de Mendillorri): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"4.715,00",,,,,,,,
3029,Servicios de La Comarca de Pamplona S.A.,"Gestión de los Residuos de Construcción y demolición (RCDs), concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora. Expediente 2019/SCON-AIU/000044",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"201.327,50","34.575,00","36.605,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",1,,N,N,N,,N,
3030,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",,,,,,,,
3031,Servicios de La Comarca de Pamplona S.A.,Asistencia para la Gestión de los Programas de Educación Ambiental y de la Comunicación Digital de la Programación. Expediente 2019/SCON-ASU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"2.094.001,69","335.972,26","380.727,58",,N,,,S,5 años,79340000,S,"Lote 1 – Gestión de los programas de educación ambiental escolar, actividades con grupos organizados y atención a los centros de información y sensibilización ciudadana.: 80540000","Lavola 1981, SAU.",11/06/2019,,1 años,****3526*,"310.482,27",3,N,N,N,N,,N,
3032,,,,,,,,,,,,,,,,,,,Lote 2 – Gestión de la comunicación digital de la programación.: 79340000,"Sedena, S.L.",11/06/2019,,1 años,****3549*,"25.489,99",,,,,,,,
3033,Servicios de La Comarca de Pamplona S.A.,Ejecución de los Planes de Autoprotección y de los Planes de Emergencia. Expediente 2019/SCON-AIU/000016,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"87.420,30","16.515,00","18.768,00",,N,,,S,5 años,71317210,S,"Lote 1 - Instalaciones del Ciclo Integral del Agua y Recogida/Tratamiento de Residuos: ETAPs-3 (Urtasun-Egillor-Tiebas), EDAR Arazuri, Centro Tratamiento Residuos de Góngora, Centro Mantenimiento de Redes e Infraestructuras de Agustinos y Puntos Limpios (Burlada, Berriozar y Cordovilla): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"11.800,00",2,,N,N,N,,N,
3034,,,,,,,,,,,,,,,,,,,"Lote 2 - Edificios de oficinas y locales de pública concurrencia: (Rozalejo, Arteaga, Navas, Batán de Villava, Molino San Andrés y Depósitos de Mendillorri): 71317210",Tesicnor S.L.,04/10/2019,,1 años,****6389*,"4.715,00",,,,,,,,
3035,Servicios de La Comarca de Pamplona S.A.,"Gestión de Residuos de Construcción, demolición y materiales excavados en las obras de Mantenimiento de Redes e Instalaciones del Ciclo Integral del Agua. Expediente 2018/SCON-ASU/000058",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"588.830,00","88.440,00","107.060,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",2,N,N,N,N,,N,
3036,,,,,,,,,,,,,,,,,,,"LOTE 2 - Gestión de residuos de construcción, demolición y materiales excavados en las obras de mantenimiento de redes e instalaciones del Ciclo Integral del Agua.: 45111214","Gruas Containers Sanbe, S.L.",26/03/2019,,1 años,****6940*,"44.220,00",,,,,,,,
3037,Servicios de La Comarca de Pamplona S.A.,Suministro de Energía Eléctrica Verde. Expediente 2019/SCON-ASU/000009,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"6.039.331,77","1.050.512,89","1.098.060,32",,N,,,S,5 años,9310000,S,Lote 1. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT6.X.: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"572.000,57",2,N,N,N,N,,N,
3038,,,,,,,,,,,,,,,,,,,• Lote 2. Suministro energía eléctrica verde puntos de consumo en alta tensión tarifa AT3.X. y baja tensión tarifas BT 3.X. y BT 2.X: 09310000,"Aura Energía, S.L.",26/03/2019,,1 años,****5243*,"478.512,32",,,,,,,,
3039,Servicios de La Comarca de Pamplona S.A.,Asesoría Fiscal. Expediente 2019/SCON-AIU/000034,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"72.500,00","14.000,00","14.500,00",,N,,,S,5 años,79221000,N,,"Bsk Legal & Fiscal Asociados, S.L.P.",14/11/2019,,1 años,****1584*,"14.000,00",1,,N,N,N,,N,
3040,Servicios de La Comarca de Pamplona S.A.,"Gestión de los Residuos de Construcción y demolición (RCDs), concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora. Expediente 2019/SCON-AIU/000044",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"201.327,50","34.575,00","36.605,00",,N,,,S,5 años,45111214,S,"LOTE 1 – Gestión de residuos de construcción, demolición, concretamente escombro limpio, depositados en el punto limpio del CTRU de Góngora.: 45111214","Contenedores Iruña, S.L..",14/11/2019,,1 años,****5704*,"17.287,50",1,,N,N,N,,N,
